Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,House Number,Street Name,Intersecting Street,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect    ,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,Violation Post Code,Violation Description,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation
8774052871,JEG6299,NY,PAS,2019-08-29T00:00:00.000,21,SUBN,ROVER,T,5430,10480,10530,20210118.0,0068,68,68,361824,T302,E,0914A,,K,F,7804,4th Ave,,0,408,D1,,    Y,0830A,1000A,WH,,2019,,0,21,,,,
4667533304,GHV4136,NY,PAS,2019-10-01T00:00:00.000,36,SUBN,CADIL,V,0,0,0,0E-8,,0,0,0,,,0101P,,QN,,,NB VAN DAM ST @ 48TH, AVE,0,1180,B,T,,,,DKBL,,2017,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4663254858,HNR6342,NY,PAS,2019-08-20T00:00:00.000,36,4DSD,NISSA,V,0,0,0,0E-8,,0,0,0,,,0807A,,QN,,,SB KISSENA BLVD @ QU,EENS COLLEGE ENTRANC,0,1180,B,T,,,,WH,,2016,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8689689023,HET2580,NY,PAS,2019-10-22T00:00:00.000,38,SUBN,HONDA,T,5580,5930,6030,20200317.0,0078,78,78,370323,T302,E,0305P,,K,F,427,5th Ave,,0,408,I4,, YYYYYY,0800A,0700P,RD,,2007,,0,56,,,,
8706543601,HRD7282,NY,PAS,2019-07-24T00:00:00.000,71,SUBN,HYUND,T,49870,21950,70225,20210409.0,120,120,120,348538,T303,A,0926A,,R,O,88,State St,,0,408,J3,,YYYYYYY,,,WH,,2005,,0,05-A,,,,
8739846301,EEJ4865,NY,PAS,2019-08-13T00:00:00.000,71,4DSD,HONDA,T,37930,28970,41030,20191102.0,0069,69,69,355542,T302,L,0145P,,K,F,1150,E 93rd St,,0,408,K2,,YYYYYYY,,,WH,,2007,,0,C,,,,
8772562663,HZZ7774,NY,PAS,2019-10-28T00:00:00.000,21,4DSD,ACURA,T,72620,40404,40404,20191011.0,0049,49,49,363104,T201,A,0853A,,BX,O,780,Wallace Ave,,0,408,D1,, Y  Y,0830A,1000A,BK,,2017,,0,01,,,,
4665560559,KWR3565,TX,PAS,2019-09-10T00:00:00.000,36,4D,FORD,V,0,19895,0,0E-8,,0,0,0,,,0945A,,QN,,,WB SEAGIRT BLVD @ CR,EST RD,0,1180,B,T,,,,,,2019,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4668112355,HFM9512,NY,PAS,2019-10-02T00:00:00.000,36,SUBN,CHEVR,V,0,0,0,0E-8,,0,0,0,,,0852A,,BK,,,EB 37TH ST @ FT HAMI,LTON PKWY,0,1180,B,T,,,,BK,,2019,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8763779882,BZC1274,AZ,PAS,2019-10-19T00:00:00.000,20,4DSD,CADIL,T,40220,0,0,20200388.0,0048,48,48,365824,T801,B,0743P,,BX,I,E,Hoffman St,4ft N/of E 187th St,0,408,E5,,YYYYYYY,,,GREY,,0,,0,D,,,,
8610837490,GXS8180,NY,PAS,2019-08-10T00:00:00.000,14,SUBN,LEXUS,T,56530,51030,38950,20210403.0,0084,84,84,330711,T301,H,0323P,,K,F,228,Livingston St,,0,408,K2,,YYYYYYY,,,WH,,2015,,0,03,,,,
8739590306,AT76462,CT,PAS,2019-09-30T00:00:00.000,14,4DSD,HONDA,T,40320,57720,9620,20190088.0,0049,49,49,369608,T201,Y,0925A,,BX,F,2251,Holland Ave,,0,408,I4,,YYYYYYY,,,BROWN,,0,,0,02,,,,
8723685840,JFZ5523,NY,PAS,2019-07-16T00:00:00.000,46,SUBN,FORD,T,15220,7720,15020,20210219.0,0047,47,47,368507,T201,C,1035A,,BX,F,3000,Bronx Park East,,0,408,F1,,YYYYYYY,,,RD,,0,,0,47,,,,
8623114851,FRW8260,NY,PAS,2019-08-08T00:00:00.000,37,4DSD,HONDA,T,52120,29220,27360,20191002.0,0052,52,52,369630,T201,F,0444P,0434P,BX,O,2471,Morris Ave,,0,408,I3,, YYYYYY,0830A,0700P,GR,,2008,,0,28,,,,
4659982520,845XVA,CT,PAS,2019-07-24T00:00:00.000,36,SD,KIA,V,0,0,0,0E-8,,0,0,0,,,0355P,,QN,,,SB SPRINGFIELD BLVD,@ 143RD AVE,0,1180,B,T,,,,,,2015,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
1455684569,HHY1311,NY,PAS,2019-08-19T00:00:00.000,20,SUBN,CHEVR,P,8205,10440,10590,20200810.0,108,108,109,355625,T109,0000,0104P,,Q,F,47-32,32 PL,,0,408,D,,YYYYYBB,0800A,0600P,WHITE,0,2015,-,0,,,,,
5106956286,JAA8443,NY,PAS,2019-06-17T00:00:00.000,7,SUBN,ACURA,V,0,0,0,0E-8,,0,0,0,,,0908A,,QN,,,HORACE HARDING EXPWY, (E/B) @ 173RD ST,0,1111,D,T,,,,GY,,2018,,0,,FAILURE TO STOP AT RED LIGHT,,,
4668963161,AV01663,CT,PAS,2019-10-14T00:00:00.000,36,SD,INFIN,V,0,0,0,0E-8,,0,0,0,,,1101A,,QN,,,EB LIBERTY AVE @ 160,TH ST,0,1180,B,T,,,,,,2007,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8664997536,ENJ6031,NY,PAS,2019-07-17T00:00:00.000,40,SUBN,CHRYS,T,24890,19410,19430,20201205.0,0025,25,25,369598,T103,E,0829A,,NY,F,2032,Lexington Ave,,0,408,J2,,YYYYYYY,,,BR,,2007,,10,01,,,,
8670841332,86640MB,NY,COM,2019-09-11T00:00:00.000,14,VAN,CHEVR,T,36390,13610,11112,88880088.0,0026,26,26,362167,T103,BB,0757A,,NY,F,631,W 131st St,,0,408,C,,YYYYYYY,,,WHITE,,2011,,0,V,,,,
8608199737,N39LVD,NJ,PAS,2019-10-12T00:00:00.000,38,SUBN,ME/BE,T,52220,41520,40320,88880088.0,0049,49,49,370280,T201,J,1050A,,BX,F,727,Morris Park Ave,,0,408,I4,, YYYYYY,0900A,0700P,BLACK,,0,,0,08,,,,
8735717075,FMM5527,NY,PAS,2019-08-19T00:00:00.000,70,2DSD,TOYOT,T,36490,6740,7040,20190720.0,108,108,108,362244,T401,V,0129P,,Q,F,21-09,Borden Ave,,0,408,J3,,YYYYYYY,,,RD,,2011,,0,F,,,,
5107771774,AC48794,CT,PAS,2019-08-08T00:00:00.000,7,UT,AUDI,V,0,0,0,0E-8,,0,0,0,,,0445P,,BX,,,ALLERTON AVE (W/B) @, BARNES AVE,0,1111,D,T,,,,,,2016,,0,,FAILURE TO STOP AT RED LIGHT,,,
8740670958,JDA1937,NY,PAS,2019-07-18T00:00:00.000,20,4DSD,NISSA,T,30750,18950,18950,20200326.0,0075,75,75,367900,T302,J,0849A,,K,F,1260,Croton Loop,,0,408,J2,,YYYYYYY,,,RD,,2019,,0,T,,,,
4667032741,JFX1453,NY,PAS,2019-09-25T00:00:00.000,36,4DSD,ME/BE,V,0,0,0,0E-8,,0,0,0,,,1120A,,BK,,,EB CONDUIT BLVD @ GL,ENMORE AVE,0,1180,B,T,,,,BK,,2016,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8742189317,EDB6947,NY,PAS,2019-10-10T00:00:00.000,20,SUBN,HONDA,T,7190,9140,9340,20210916.0,114,114,114,355126,T401,L,0827A,,Q,F,39-33,24th St,,0,408,D,, YYYYY,0800A,0600P,GY,,2007,,0,V,,,,
8556946951,86429MB,NY,COM,2019-08-02T00:00:00.000,38,VAN,CHEVR,T,7300,0,0,88880088.0,114,114,114,368480,T401,S,1152A,,Q,I,W,Crescent St,10ft N/of 30th Rd,0,408,J6,, YYYYYY,0800A,0700P,WHITE,,2011,,0,52-A,,,,
8742609306,HCP6054,NY,PAS,2019-07-12T00:00:00.000,37,SUBN,JEEP,T,76950,66220,63515,20191215.0,0045,45,45,365828,T201,L,0244P,0227P,BX,F,2510,Westchester Ave,,0,408,J6,, YYYYYY,0800A,0700P,GY,,2018,,0,09,,,,
8750215656,JHM1641,NY,PAS,2019-08-06T00:00:00.000,38,SUBN,TOYOT,T,54580,11940,12040,20210403.0,109,109,109,367362,T401,H,0543P,,Q,F,57-29,Main St,,0,408,I4,, YYYYYY,0900A,0700P,BL,,2001,,0,03,,,,
8515430800,V98DDY,NJ,PAS,2019-09-26T00:00:00.000,14,VAN,FORD,T,19090,10210,10110,88880088.0,0023,23,23,341278,T103,DD,1045A,,NY,F,222,E 106th St,,0,408,C,,SCHOOL,0700A,0400P,WHITE,,0,,0,CC1,,,,
4663209166,EEE5958,NY,PAS,2019-08-19T00:00:00.000,36,SUBN,LEXUS,V,0,0,0,0E-8,,0,0,0,,,0623P,,BK,,,SB RALPH AVE @ E 66T,H ST,0,1180,B,T,,,,GY,,2019,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8772903806,HUD9576,NY,PAS,2019-08-24T00:00:00.000,37,4DSD,LEXUS,T,42490,8640,8740,20210716.0,114,114,114,369642,T401,R,1235P,1202P,Q,F,35-15,Ditmars Blvd,,0,408,J3,, YYYYYY,0830A,0700P,WH,,2017,418-1682,0,34,,,,
1463071048,89381MJ,99,COM,2019-10-07T00:00:00.000,14,DELV,,P,34230,10910,11010,0E-8,,0,401,962016,0401,0000,0601P,,NY,F,425,W 23 ST,,0,408,C,,YYYYYBB,0400P,0700P,BRO,0,0,-,0,,,,,
8744763311,JCY1081,NY,PAS,2019-07-25T00:00:00.000,38,SUBN,JEEP,T,67030,48230,93830,20200916.0,0071,71,71,361835,T302,Y,0146P,,K,F,1209,Nostrand Ave,,0,408,I4,, YYYYY,1000A,0400P,BK,,2018,,0,16,,,,
8763031097,CRK2446,NY,PAS,2019-10-26T00:00:00.000,70,4DSD,ME/BE,T,12520,27270,27300,20190910.0,0048,48,48,367963,T201,Y,1032A,,BX,O,2404,Belmont Ave,,0,408,I4,,YYYYYYY,,,WH,,2018,,0,60,,,,
8733463116,CCFJ75,NJ,PAS,2019-07-12T00:00:00.000,9,SUBN,ROVER,T,32590,33590,0,88880088.0,0001,1,1,367850,T101,H,0342P,,NY,X,,Thompson St,Watts St,0,408,E1,,YYYYYYY,,,SILVE,,0,,0,48,,,,
5108078810,HNR1409,NY,PAS,2019-08-31T00:00:00.000,7,SUBN,FORD,V,0,0,0,0E-8,,0,0,0,,,0500A,,QN,,,NB WOODHAVEN BLVD @,ATLANTIC AVE,0,1111,D,T,,,,WH,,2011,,0,,FAILURE TO STOP AT RED LIGHT,,,
5107543820,D85GFW,NJ,PAS,2019-07-24T00:00:00.000,7,WAGO,HONDA,V,0,0,0,0E-8,,0,0,0,,,1010A,,BK,,,CADMAN PLAZA (E/B) @, PROSPECT ST,0,1111,D,T,,,,GRY,,2004,,0,,FAILURE TO STOP AT RED LIGHT,,,
8764315320,AV35504,CT,PAS,2019-09-16T00:00:00.000,17,4DSD,HONDA,T,0,0,0,88880088.0,0048,48,48,368539,T201,R,0454P,,BX,I,E,Webster Ave,70ft S/of E 178th St,0,408,C4,,YYYYYYY,,,WHITE,,0,,0,48,,,,
8732229409,GDG5433,NY,PAS,2019-07-11T00:00:00.000,38,SUBN,TOYOT,T,10210,18670,18690,20201202.0,0019,19,19,367379,T103,S,0412P,,NY,F,1501,3rd Ave,,0,408,F1,, YYYYYY,0900A,0700P,GY,,2017,,0,06,,,,
8620730988,3DY1686,MD,PAS,2019-08-08T00:00:00.000,31,SUBN,HONDA,T,17750,10210,97740,20190888.0,0017,17,17,346167,T106,F,1011A,,NY,F,213,E 38th St,,0,408,C,, YYYYYY,0700A,0700P,GREY,,0,,0,99,,,,
8752101502,JCX3264,NY,PAS,2019-10-02T00:00:00.000,71,4DSD,HYUND,T,55390,0,0,20200914.0,107,107,107,370298,T402,E,0136P,,Q,I,N,Melbourne Ave,90ft W/of 150th St,0,408,C,,YYYYYYY,,,BK,,2018,,0,42,,,,
8724419400,HGZ4014,NY,PAS,2019-10-18T00:00:00.000,38,SUBN,HONDA,T,35490,11710,13610,20200516.0,0024,24,24,370803,T103,S,0152P,,NY,F,200,W 86th St,,0,408,F1,, YYYYYY,0900A,0700P,GY,,2016,,0,32,,,,
8769312163,JAM1664,NY,PAS,2019-09-29T00:00:00.000,74,4DSD,HONDA,T,17610,24890,10210,20200708.0,0017,17,17,368517,T102,E,0116P,,NY,O,155,E 31st St,,0,408,C3,,YYYYYYY,,,GY,,2015,,0,99,,,,
5107692783,6DG3007,MD,PAS,2019-08-02T00:00:00.000,7,4S,TOYOT,V,0,0,0,0E-8,,0,0,0,,,0628P,,BX,,,GUN HILL RD (E/B) @,WHITE PLAINS RD,0,1111,D,T,,,,,,2019,,0,,FAILURE TO STOP AT RED LIGHT,,,
4661521535,QZA263,SC,PAS,2019-08-05T00:00:00.000,36,SU,PORSC,V,0,0,0,0E-8,,0,0,0,,,0709A,,BX,,,SB BOSTON RD @ E 173,RD ST,0,1180,B,T,,,,,,2017,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8754911230,2499627,IN,PAS,2019-07-02T00:00:00.000,48,DELV,FRUEH,T,47290,14540,15090,88880088.0,104,104,104,368572,T402,E,0236P,,Q,F,70-14,Grand Ave,,0,408,J3,,YYYYYYY,,,WHITE,,0,,0,24,,,,
5108008041,JAB6102,NY,PAS,2019-08-25T00:00:00.000,7,SUBN,GMC,V,0,0,0,0E-8,,0,0,0,,,0734P,,BX,,,BRONX RIVER PKWY OFF, RAMP (S/B) @ E/B BR,0,1111,D,T,,,,BK,,2018,,0,,FAILURE TO STOP AT RED LIGHT,,,
8733842383,HRB6729,NY,PAS,2019-07-16T00:00:00.000,71,4DSD,CHEVR,T,23130,27272,27280,20210420.0,105,105,105,364851,T402,R,0224P,,Q,F,257-15,148th Rd,,0,408,J3,,YYYYYYY,,,GY,,2014,,0,Q,,,,
8728391226,EDB4753,NY,PAS,2019-06-27T00:00:00.000,71,SUBN,HONDA,T,10030,0,0,20190923.0,0068,68,68,353156,T302,M,0646A,,K,I,N,70th St,50ft E/of 10th Ave,0,408,K2,,YYYYYYY,,,GY,,2016,,0,E,,,,
8718175946,BG84144,IL,PAS,2019-08-15T00:00:00.000,37,SUBN,KIA,T,61090,19540,19690,20190088.0,115,115,115,368604,T401,U,0225P,0218P,Q,F,102-08,Roosevelt Ave,,0,408,I3,, YYYYYY,0900A,0700P,RED,,0,,0,17-A,,,,
8672073770,JBW2912,NY,PAS,2019-08-13T00:00:00.000,71,4DSD,HONDA,T,19540,13990,14140,20200708.0,112,112,112,358216,T402,S,1039A,,Q,O,67-15,102nd St,,0,408,I4,,YYYYYYY,,,GY,,2013,,0,01,,,,
8737184880,363QDW,FL,PAS,2019-10-20T00:00:00.000,20,SUBN,MITSU,T,54570,0,0,20191288.0,114,114,114,365799,T401,D,1202P,,Q,I,N,Main Ave,45ft E/of 8th St,0,408,C4,,YYYYYYY,,,SILVE,,0,,0,30,,,,
8743975549,80237MM,NY,COM,2019-08-29T00:00:00.000,46,VAN,FRUEH,T,10110,0,0,88880088.0,0019,19,19,364004,T103,Q,1020A,,NY,I,E,2nd Ave,20ft S/of E 83rd St,0,408,F1,,YYYYYYY,,,BROWN,,2020,,0,CC1,,,,
1459989703,3392092,PA,PAS,2019-10-08T00:00:00.000,21,SDN,TOYOT,S,18010,10010,13010,0E-8,0017,17,0,903588,MN06,0000,1017A,,,O,433,E 51 ST,,0,408,D1,,BYBBYBB,1000A,1130A,RED,0,2004,-,0,,,,,
8709698607,HWV6429,NY,OMS,2019-07-25T00:00:00.000,40,SUBN,SUBAR,T,77530,69230,63030,20190930.0,0079,79,79,363470,T301,O,0111P,,K,O,95,Skillman St,,0,408,D1,,YYYYYYY,,,BL,,2018,,6,B,,,,
8755513347,BPF1702,NY,PAS,2019-07-14T00:00:00.000,33,SUBN,ME/BE,T,35710,15710,11710,20200418.0,0024,24,24,368532,T103,S,0418P,,NY,F,110,W 97th St,,0,408,C4,,YYYYYYY,,,WH,,2014,,0,18,,,,
8661975712,HDV1358,NY,PAS,2019-06-27T00:00:00.000,20,4DSD,HONDA,T,26005,40404,40404,20200103.0,0075,75,75,351964,T301,Y,0313P,,K,F,234,Chestnut Ave,,0,408,J3,, YYYYY,0800A,0600P,GY,,2018,,0,SPCL,,,,
1461292396,2028314,IN,PAS,2019-09-06T00:00:00.000,47,DELV,,P,10910,34550,34570,0E-8,0014,14,401,962164,0401,0000,1200P,,NY,F,534,9TH AVE,,0,408,L2,,BBBBBBB,ALL,ALL,BLK,0,0,-,0,,,,,
8663246584,83928PA,NY,APP,2019-08-17T00:00:00.000,38,FLAT,MACK,T,17890,40404,40404,20191031.0,0018,18,18,367872,T106,J,1013A,,NY,O,450,E 45th St,,0,408,I4,,      Y,0800A,1200A,RD,,2007,,0,19,,,,
8763461985,GYD5281,NY,PAS,2019-08-05T00:00:00.000,74,4DSD,DODGE,T,58130,18630,67030,20190621.0,0079,79,79,355141,T301,Y,1059A,,K,F,212,Madison St,,0,408,J3,,YYYYYYY,,,GREY,,2019,,0,SPCL,,,,
4668704430,CVP6734,NY,PAS,2019-10-14T00:00:00.000,36,SUBN,ACURA,V,0,0,0,0E-8,,0,0,0,,,0822A,,BK,,,NB PENNSYLVANIA AVE,@ HORNELL LOOP,0,1180,B,T,,,,GY,,2018,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8649497536,53205JA,NY,COM,2019-08-15T00:00:00.000,69,VAN,GMC,T,10910,34750,34770,88880088.0,0018,18,18,365357,T106,P,0147P,,NY,O,725,9th Ave,,0,408,H1,, YYYYYY,0700A,0700P,WHITE,,2007,,0,18,,,,
8739032590,L21LAC,NJ,PAS,2019-10-13T00:00:00.000,40,SUBN,NISSA,T,19530,66430,66330,88880088.0,0094,94,94,363979,T301,S,0117P,,K,F,108,Berry St,,0,408,J3,,YYYYYYY,,,BLACK,,0,,8,18,,,,
8781269547,LENP42,NJ,PAS,2019-10-02T00:00:00.000,40,SUBN,FORD,T,14530,91030,90980,88880088.0,0062,62,62,354144,T802,A,0122A,,K,F,87,Avenue S,,0,408,C,,YYYYYYY,,,WHITE,,0,,0,CC4,,,,
8739227443,HNE1235,NY,PAS,2019-08-08T00:00:00.000,21,SUBN,HONDA,T,8590,53990,53390,20201215.0,109,109,109,366456,T401,E,0918A,,Q,F,136-07,35th Ave,,0,408,D1,,    Y,0900A,1030A,GY,,2011,,0,05-A,,,,
8759970250,47205ML,NY,COM,2019-10-25T00:00:00.000,38,VAN,CHEVR,T,27300,68420,30920,88880088.0,0046,46,46,365878,T201,G,1100A,,BX,F,311,E 188th St,,0,408,I3,, YYYYYY,0900A,0700P,WHITE,,2018,,0,52,,,,
8753227852,JFW8608,NY,PAS,2019-09-25T00:00:00.000,37,SUBN,JEEP,T,8790,15090,15340,20210122.0,115,115,115,366544,T401,H,0314P,0304P,Q,F,71-02,37th Ave,,0,408,J6,, YYYYYY,0800A,0700P,BK,,2019,,0,23-A,,,,
8759022255,LBA6286,PA,PAS,2019-09-23T00:00:00.000,14,4DSD,INFIN,T,60790,0,0,20190088.0,100,100,100,345475,T402,M,0633A,,Q,I,S,Rockaway Beach Blvd,15ft W/of Beach 60th,0,408,F6,,YYYYYYY,,,BLUE,,0,,0,W,,,,
8787467070,HYU2763,NY,PAS,2019-10-18T00:00:00.000,40,SUBN,HYUND,T,60810,22790,22840,20200613.0,113,113,113,366432,T402,R,0148P,,Q,F,142-58,Rockaway Blvd,,0,408,D,,YYYYYYY,,,GY,,2018,,0,O,,,,
8733440815,XGAF44,NJ,PAS,2019-07-22T00:00:00.000,19,DELV,INTER,T,33490,15550,22410,20190088.0,0001,1,1,362533,T105,M,0700A,,NY,O,55,Water St,,0,408,D1,,YYYYYYY,,,WHITE,,0,,0,M,,,,
5107705650,T698090C,NY,OMT,2019-08-03T00:00:00.000,7,SUBN,INFIN,V,0,0,0,0E-8,,0,0,0,,,0416P,,BK,,,CADMAN PLAZA (E/B) @, PROSPECT ST,0,1111,D,T,,,,BK,,2019,,0,,FAILURE TO STOP AT RED LIGHT,,,
8755907120,DHE8019,OH,PAS,2019-07-28T00:00:00.000,14,SUBN,TOYOT,T,18190,0,0,20200988.0,0018,18,18,355224,T106,L,0152P,,NY,I,S,E 60th St,55ft W/of Madison Av,0,408,C4,,YYYYYYY,,,GOLD,,0,,0,14,,,,
4665649558,82935,NY,MED,2019-09-09T00:00:00.000,36,SUBN,ROVER,V,0,0,0,0E-8,,0,0,0,,,0734A,,BK,,,EB SHORE BLVD @ GIRA,RD ST,0,1180,B,T,,,,BK,,2015,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4659096282,53728MC,NY,COM,2019-07-18T00:00:00.000,36,VAN,ME/BE,V,0,0,0,0E-8,,0,0,0,,,0304P,,ST,,,WB GOETHALS RD N @ J,ULES DR,0,1180,B,T,,,,BL,,2017,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8778977320,XENT45,NJ,PAS,2019-10-21T00:00:00.000,14,DELV,HIN,T,66290,0,0,88880088.0,106,106,106,361883,T402,N,0748A,,Q,I,E,Van Wyck Expy,60ft N/of 101st Ave,0,408,C,, YYYYY,0700A,1000A,WHITE,,0,,0,J,,,,
4665600193,KVP9548,PA,PAS,2019-09-10T00:00:00.000,36,SW,DODGE,V,0,0,0,0E-8,,0,0,0,,,0321P,,BX,,,NB PARK AVE @ E 170T,H ST,0,1180,B,T,,,,,,2018,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8516976166,XERC47,NJ,PAS,2019-09-27T00:00:00.000,38,PICK,CHEVR,T,25390,18730,18750,20190088.0,0019,19,19,353475,T103,X,1006A,,NY,F,1217,Madison Ave,,0,408,C3,, YYYYYY,0800A,0700P,WHITE,,0,,0,01,,,,
8721686439,84241JH,NY,COM,2019-07-30T00:00:00.000,46,VAN,GMC,T,11710,35590,35610,88880088.0,0024,24,24,363978,T103,C,1211P,,NY,F,642,Amsterdam Ave,,0,408,F1,,YYYYYYY,,,BROWN,,1990,,0,33,,,,
8791453677,90607MH,NY,COM,2019-10-08T00:00:00.000,78,VAN,FORD,T,56490,0,0,20200630.0,102,102,102,362584,T402,M,0223A,,Q,I,W,Myrtle Ave,65ft N/of Park Ln So,0,408,K6,,YYYYYYY,0900P,0500A,GY,,2019,,0,CC1,,,,
8779702971,JJM2532,NY,PAS,2019-09-16T00:00:00.000,21,SUBN,CHEVR,T,32040,41700,35290,20210610.0,100,100,100,356248,T402,D,0938A,,Q,O,342,Beach 70th St,,0,408,D1,, Y,0930A,1100A,BK,,2019,,0,V,,,,
8742262458,HSP1483,NY,PAS,2019-07-02T00:00:00.000,38,4DSD,AUDI,T,56490,48495,67290,20210619.0,104,104,104,367912,T402,J,0313P,,Q,F,57-22,Myrtle Ave,,0,408,I4,, YYYYYY,0830A,0700P,BK,,2017,,0,31,,,,
4663077031,HKV9839,NY,PAS,2019-08-19T00:00:00.000,36,SUBN,FORD,V,0,0,0,0E-8,,0,0,0,,,0633A,,BX,,,NB SOUNDVIEW AVE @ B,EACH AVE,0,1180,B,T,,,,BK,,2007,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8676883944,CGJ1911,AZ,PAS,2019-10-04T00:00:00.000,87,4DSD,INFIN,T,34490,10410,10510,20191188.0,0014,14,14,368573,T106,L,0631P,,NY,O,3,W 36th St,,0,408,I3,,YYYYYYY,,,GREY,,0,,0,15,,,,
8718745910,D10LJE,NJ,PAS,2019-08-31T00:00:00.000,40,SUBN,MAZDA,T,10410,0,0,88880088.0,0023,23,23,367427,T103,C,0842P,,NY,I,E,5th Ave,10ft S/of E 107th St,0,408,E2,,YYYYYYY,,,BLACK,,0,,0,33,,,,
8724498040,JHA4028,NY,PAS,2019-10-04T00:00:00.000,19,SUBN,FORD,T,76950,65320,26610,20210409.0,0041,41,41,363944,T201,H,1200P,,BX,F,1042,Westchester Ave,,0,408,F1,,YYYYYYY,,,GY,,2009,,0,C,,,,
4663662341,BKR1119,NY,PAS,2019-08-20T00:00:00.000,36,4DSD,HYUND,V,0,0,0,0E-8,,0,0,0,,,0219P,,ST,,,NB HYLAN BLVD @ W FI,NGERBOARD RD,0,1180,B,T,,,,BK,,2018,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8704793225,24294MM,NY,COM,2019-07-03T00:00:00.000,20,VAN,CHEVR,T,30790,31990,13113,20201031.0,0001,1,1,365860,T105,C,0908A,,NY,F,203,Spring St,,0,408,J6,, YYYYY,0800A,0600P,WH,,2018,,0,010,,,,
8776657220,JHJ4712,NY,PAS,2019-09-10T00:00:00.000,21,SUBN,ROVER,T,8190,15090,15340,20210513.0,115,115,115,366526,T401,C,1146A,,Q,F,7112,32nd Ave,,0,408,D1,,  Y,1130A,0100P,GY,,2020,,0,51-A,,,,
8655945419,9494VU,FL,PAS,2019-08-18T00:00:00.000,19,SUBN,HYUND,T,0,0,0,20210388.0,0040,40,40,356975,T201,X,0909A,,BX,I,E,Morris Ave,40ft S/of Concourse,0,408,C3,,YYYYYYY,,,WHITE,,0,,0,L,,,,
4659494731,LBL4211,PA,PAS,2019-07-22T00:00:00.000,36,SDN,CHEVR,V,0,0,0,0E-8,,0,0,0,,,0611A,,BK,,,WB PARK AVE @ N OXFO,RD ST,0,1180,B,T,,,,,,2012,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8750165598,UTF2669,VA,PAS,2019-08-08T00:00:00.000,17,4DSD,NISSA,T,17310,32632,23390,20210388.0,0013,13,13,368583,T102,L,1211P,,NY,F,120,E 16th St,,0,408,I4,,YYYYYYY,,,GREY,,0,,0,99,,,,
8582857202,HYA6658,NY,PAS,2019-10-10T00:00:00.000,20,4DSD,HONDA,T,25920,68020,8120,20200315.0,0040,40,40,333040,T720,X,0149P,,BX,O,322,E 142nd St,,0,408,E2,, YYYYY,0800A,0600P,GY,,2004,,0,A,,,,
4669531876,KJV2256,PA,PAS,2019-10-22T00:00:00.000,36,SDN,TOYOT,V,0,19895,0,0E-8,,0,0,0,,,0257P,,QN,,,WB SEAGIRT BLVD @ CR,EST RD,0,1180,B,T,,,,,,2012,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8744333456,MD2R0AR,VA,PAS,2019-08-11T00:00:00.000,20,PICK,DODGE,T,15020,0,0,20190088.0,0047,47,47,363044,T201,O,0800A,,BX,I,W,Bronx Blvd,150ft N/of E 229th S,0,408,D,,YYYYYYY,,,RED,,0,,0,49,,,,
4659316336,GTY4051,NY,PAS,2019-07-19T00:00:00.000,36,PICK,DODGE,V,0,0,0,0E-8,,0,0,0,,,0105P,,QN,,,SB FRANCIS LEWIS BLV,D @ STATION RD,0,1180,B,T,,,,GY,,2017,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
5107481462,T775039C,NY,OMT,2019-07-19T00:00:00.000,7,SUBN,TOYOT,V,0,0,0,0E-8,,0,0,0,,,0957P,,MN,,,12TH AVE (S/B) @ 34T,H ST,0,1111,D,T,,,,WH,,2018,,0,,FAILURE TO STOP AT RED LIGHT,,,
4662151223,53188MM,NY,COM,2019-08-09T00:00:00.000,36,VAN,FORD,V,0,0,0,0E-8,,0,0,0,,,0743P,,BK,,,EB FOSTER AVE @ E 38,TH ST,0,1180,B,T,,,,WH,,2018,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
